process,nevents,seed
minbias,10000,59008104
minbias,10000,59008105
minbias,10000,59008106
minbias,10000,59008107
minbias,10000,59008108
minbias,10000,59008109
minbias,10000,59008110
minbias,10000,59008111
minbias,10000,59008112
minbias,10000,59008113
minbias,10000,59008114
minbias,10000,59008115
minbias,10000,59008116
minbias,10000,59008117
minbias,10000,59008118
minbias,10000,59008119
minbias,10000,59008120
minbias,10000,59008121
minbias,10000,59008122
minbias,10000,59008123
minbias,10000,59008124
minbias,10000,59008125
minbias,10000,59008126
minbias,10000,59008127
minbias,10000,59008128
minbias,10000,59008129
minbias,10000,59008130
minbias,10000,59008131
minbias,10000,59008132
minbias,10000,59008133
minbias,10000,59008134
minbias,10000,59008135
minbias,10000,59008136
minbias,10000,59008137
minbias,10000,59008138
minbias,10000,59008139
minbias,10000,59008140
minbias,10000,59008141
minbias,10000,59008142
minbias,10000,59008143
minbias,10000,59008144
minbias,10000,59008145
minbias,10000,59008146
minbias,10000,59008147
minbias,10000,59008148
minbias,10000,59008149
minbias,10000,59008150
minbias,10000,59008151
minbias,10000,59008152
minbias,10000,59008153
minbias,10000,59008154
minbias,10000,59008155
minbias,10000,59008156
minbias,10000,59008157
minbias,10000,59008158
minbias,10000,59008159
minbias,10000,59008160
minbias,10000,59008161
minbias,10000,59008162
minbias,10000,59008163
minbias,10000,59008164
minbias,10000,59008165
minbias,10000,59008166
minbias,10000,59008167
minbias,10000,59008168
minbias,10000,59008169
minbias,10000,59008170
minbias,10000,59008171
minbias,10000,59008172
minbias,10000,59008173
minbias,10000,59008174
minbias,10000,59008175
minbias,10000,59008176
minbias,10000,59008177
minbias,10000,59008178
minbias,10000,59008179
minbias,10000,59008180
minbias,10000,59008181
minbias,10000,59008182
minbias,10000,59008183
minbias,10000,59008184
minbias,10000,59008185
minbias,10000,59008186
minbias,10000,59008187
minbias,10000,59008188
minbias,10000,59008189
minbias,10000,59008190
minbias,10000,59008191
minbias,10000,59008192
minbias,10000,59008193
minbias,10000,59008194
minbias,10000,59008195
minbias,10000,59008196
minbias,10000,59008197
minbias,10000,59008198
minbias,10000,59008199
minbias,10000,59008200
minbias,10000,59008201
minbias,10000,59008202
minbias,10000,59008203
minbias,10000,59008204
minbias,10000,59008205
minbias,10000,59008206
minbias,10000,59008207
minbias,10000,59008208
minbias,10000,59008209
minbias,10000,59008210
minbias,10000,59008211
minbias,10000,59008212
minbias,10000,59008213
minbias,10000,59008214
minbias,10000,59008215
minbias,10000,59008216
minbias,10000,59008217
minbias,10000,59008218
minbias,10000,59008219
minbias,10000,59008220
minbias,10000,59008221
minbias,10000,59008222
minbias,10000,59008223
minbias,10000,59008224
minbias,10000,59008225
minbias,10000,59008226
minbias,10000,59008227
minbias,10000,59008228
minbias,10000,59008229
minbias,10000,59008230
minbias,10000,59008231
minbias,10000,59008232
minbias,10000,59008233
minbias,10000,59008234
minbias,10000,59008235
minbias,10000,59008236
minbias,10000,59008237
minbias,10000,59008238
minbias,10000,59008239
minbias,10000,59008240
minbias,10000,59008241
minbias,10000,59008242
minbias,10000,59008243
minbias,10000,59008244
minbias,10000,59008245
minbias,10000,59008246
minbias,10000,59008247
minbias,10000,59008248
minbias,10000,59008249
minbias,10000,59008250
minbias,10000,59008251
minbias,10000,59008252
minbias,10000,59008253
minbias,10000,59008254
minbias,10000,59008255
minbias,10000,59008256
minbias,10000,59008257
minbias,10000,59008258
minbias,10000,59008259
minbias,10000,59008260
minbias,10000,59008261
minbias,10000,59008262
minbias,10000,59008263
minbias,10000,59008264
minbias,10000,59008265
minbias,10000,59008266
minbias,10000,59008267
minbias,10000,59008268
minbias,10000,59008269
minbias,10000,59008270
minbias,10000,59008271
minbias,10000,59008272
minbias,10000,59008273
minbias,10000,59008274
minbias,10000,59008275
minbias,10000,59008276
minbias,10000,59008277
minbias,10000,59008278
minbias,10000,59008279
minbias,10000,59008280
minbias,10000,59008281
minbias,10000,59008282
minbias,10000,59008283
minbias,10000,59008284
minbias,10000,59008285
minbias,10000,59008286
minbias,10000,59008287
minbias,10000,59008288
minbias,10000,59008289
minbias,10000,59008290
minbias,10000,59008291
minbias,10000,59008292
minbias,10000,59008293
minbias,10000,59008294
minbias,10000,59008295
minbias,10000,59008296
minbias,10000,59008297
minbias,10000,59008298
minbias,10000,59008299
minbias,10000,59008300
minbias,10000,59008301
minbias,10000,59008302
minbias,10000,59008303
minbias,10000,59008304
minbias,10000,59008305
minbias,10000,59008306
minbias,10000,59008307
minbias,10000,59008308
minbias,10000,59008309
minbias,10000,59008310
minbias,10000,59008311
minbias,10000,59008312
minbias,10000,59008313
minbias,10000,59008314
minbias,10000,59008315
minbias,10000,59008316
minbias,10000,59008317
minbias,10000,59008318
minbias,10000,59008319
minbias,10000,59008320
minbias,10000,59008321
minbias,10000,59008322
minbias,10000,59008323
minbias,10000,59008324
minbias,10000,59008325
minbias,10000,59008326
minbias,10000,59008327
minbias,10000,59008328
minbias,10000,59008329
minbias,10000,59008330
minbias,10000,59008331
minbias,10000,59008332
minbias,10000,59008333
minbias,10000,59008334
minbias,10000,59008335
minbias,10000,59008336
minbias,10000,59008337
minbias,10000,59008338
minbias,10000,59008339
minbias,10000,59008340
minbias,10000,59008341
minbias,10000,59008342
minbias,10000,59008343
minbias,10000,59008344
minbias,10000,59008345
minbias,10000,59008346
minbias,10000,59008347
minbias,10000,59008348
minbias,10000,59008349
minbias,10000,59008350
minbias,10000,59008351
minbias,10000,59008352
minbias,10000,59008353
minbias,10000,59008354
minbias,10000,59008355
minbias,10000,59008356
minbias,10000,59008357
minbias,10000,59008358
minbias,10000,59008359
minbias,10000,59008360
minbias,10000,59008361
minbias,10000,59008362
minbias,10000,59008363
minbias,10000,59008364
minbias,10000,59008365
minbias,10000,59008366
minbias,10000,59008367
minbias,10000,59008368
minbias,10000,59008369
minbias,10000,59008370
minbias,10000,59008371
minbias,10000,59008372
minbias,10000,59008373
minbias,10000,59008374
minbias,10000,59008375
minbias,10000,59008376
minbias,10000,59008377
minbias,10000,59008378
minbias,10000,59008379
minbias,10000,59008380
minbias,10000,59008381
minbias,10000,59008382
minbias,10000,59008383
minbias,10000,59008384
minbias,10000,59008385
minbias,10000,59008386
minbias,10000,59008387
minbias,10000,59008388
minbias,10000,59008389
minbias,10000,59008390
minbias,10000,59008391
minbias,10000,59008392
minbias,10000,59008393
minbias,10000,59008394
minbias,10000,59008395
minbias,10000,59008396
minbias,10000,59008397
minbias,10000,59008398
minbias,10000,59008399
minbias,10000,59008400
minbias,10000,59008401
minbias,10000,59008402
minbias,10000,59008403
minbias,10000,59008404
minbias,10000,59008405
minbias,10000,59008406
minbias,10000,59008407
minbias,10000,59008408
minbias,10000,59008409
minbias,10000,59008410
minbias,10000,59008411
minbias,10000,59008412
minbias,10000,59008413
minbias,10000,59008414
minbias,10000,59008415
minbias,10000,59008416
minbias,10000,59008417
minbias,10000,59008418
minbias,10000,59008419
minbias,10000,59008420
minbias,10000,59008421
minbias,10000,59008422
minbias,10000,59008423
minbias,10000,59008424
minbias,10000,59008425
minbias,10000,59008426
minbias,10000,59008427
minbias,10000,59008428
minbias,10000,59008429
minbias,10000,59008430
minbias,10000,59008431
minbias,10000,59008432
minbias,10000,59008433
minbias,10000,59008434
minbias,10000,59008435
minbias,10000,59008436
minbias,10000,59008437
minbias,10000,59008438
minbias,10000,59008439
minbias,10000,59008440
minbias,10000,59008441
minbias,10000,59008442
minbias,10000,59008443
minbias,10000,59008444
minbias,10000,59008445
minbias,10000,59008446
minbias,10000,59008447
minbias,10000,59008448
minbias,10000,59008449
minbias,10000,59008450
minbias,10000,59008451
minbias,10000,59008452
minbias,10000,59008453
minbias,10000,59008454
minbias,10000,59008455
minbias,10000,59008456
minbias,10000,59008457
minbias,10000,59008458
minbias,10000,59008459
minbias,10000,59008460
minbias,10000,59008461
minbias,10000,59008462
minbias,10000,59008463
minbias,10000,59008464
minbias,10000,59008465
minbias,10000,59008466
minbias,10000,59008467
minbias,10000,59008468
minbias,10000,59008469
minbias,10000,59008470
minbias,10000,59008471
minbias,10000,59008472
minbias,10000,59008473
minbias,10000,59008474
minbias,10000,59008475
minbias,10000,59008476
minbias,10000,59008477
minbias,10000,59008478
minbias,10000,59008479
minbias,10000,59008480
minbias,10000,59008481
minbias,10000,59008482
minbias,10000,59008483
minbias,10000,59008484
minbias,10000,59008485
minbias,10000,59008486
minbias,10000,59008487
minbias,10000,59008488
minbias,10000,59008489
minbias,10000,59008490
minbias,10000,59008491
minbias,10000,59008492
minbias,10000,59008493
minbias,10000,59008494
minbias,10000,59008495
minbias,10000,59008496
minbias,10000,59008497
minbias,10000,59008498
minbias,10000,59008499
minbias,10000,59008500
minbias,10000,59008501
minbias,10000,59008502
minbias,10000,59008503
minbias,10000,59008504
minbias,10000,59008505
minbias,10000,59008506
minbias,10000,59008507
minbias,10000,59008508
minbias,10000,59008509
minbias,10000,59008510
minbias,10000,59008511
minbias,10000,59008512
minbias,10000,59008513
minbias,10000,59008514
minbias,10000,59008515
minbias,10000,59008516
minbias,10000,59008517
minbias,10000,59008518
minbias,10000,59008519
minbias,10000,59008520
minbias,10000,59008521
minbias,10000,59008522
minbias,10000,59008523
minbias,10000,59008524
minbias,10000,59008525
minbias,10000,59008526
minbias,10000,59008527
minbias,10000,59008528
minbias,10000,59008529
minbias,10000,59008530
minbias,10000,59008531
minbias,10000,59008532
minbias,10000,59008533
minbias,10000,59008534
minbias,10000,59008535
minbias,10000,59008536
minbias,10000,59008537
minbias,10000,59008538
minbias,10000,59008539
minbias,10000,59008540
minbias,10000,59008541
minbias,10000,59008542
minbias,10000,59008543
minbias,10000,59008544
minbias,10000,59008545
minbias,10000,59008546
minbias,10000,59008547
minbias,10000,59008548
minbias,10000,59008549
minbias,10000,59008550
minbias,10000,59008551
minbias,10000,59008552
minbias,10000,59008553
minbias,10000,59008554
minbias,10000,59008555
minbias,10000,59008556
minbias,10000,59008557
minbias,10000,59008558
minbias,10000,59008559
minbias,10000,59008560
minbias,10000,59008561
minbias,10000,59008562
minbias,10000,59008563
minbias,10000,59008564
minbias,10000,59008565
minbias,10000,59008566
minbias,10000,59008567
minbias,10000,59008568
minbias,10000,59008569
minbias,10000,59008570
minbias,10000,59008571
minbias,10000,59008572
minbias,10000,59008573
minbias,10000,59008574
minbias,10000,59008575
minbias,10000,59008576
minbias,10000,59008577
minbias,10000,59008578
minbias,10000,59008579
minbias,10000,59008580
minbias,10000,59008581
minbias,10000,59008582
minbias,10000,59008583
minbias,10000,59008584
minbias,10000,59008585
minbias,10000,59008586
minbias,10000,59008587
minbias,10000,59008588
minbias,10000,59008589
minbias,10000,59008590
minbias,10000,59008591
minbias,10000,59008592
minbias,10000,59008593
minbias,10000,59008594
minbias,10000,59008595
minbias,10000,59008596
minbias,10000,59008597
minbias,10000,59008598
minbias,10000,59008599
minbias,10000,59008600
minbias,10000,59008601
minbias,10000,59008602
minbias,10000,59008603
minbias,10000,59008604
minbias,10000,59008605
minbias,10000,59008606
minbias,10000,59008607
minbias,10000,59008608
minbias,10000,59008609
minbias,10000,59008610
minbias,10000,59008611
minbias,10000,59008612
minbias,10000,59008613
minbias,10000,59008614
minbias,10000,59008615
minbias,10000,59008616
minbias,10000,59008617
minbias,10000,59008618
minbias,10000,59008619
minbias,10000,59008620
minbias,10000,59008621
minbias,10000,59008622
minbias,10000,59008623
minbias,10000,59008624
minbias,10000,59008625
minbias,10000,59008626
minbias,10000,59008627
minbias,10000,59008628
minbias,10000,59008629
minbias,10000,59008630
minbias,10000,59008631
minbias,10000,59008632
minbias,10000,59008633
minbias,10000,59008634
minbias,10000,59008635
minbias,10000,59008636
minbias,10000,59008637
minbias,10000,59008638
minbias,10000,59008639
minbias,10000,59008640
minbias,10000,59008641
minbias,10000,59008642
minbias,10000,59008643
minbias,10000,59008644
minbias,10000,59008645
minbias,10000,59008646
minbias,10000,59008647
minbias,10000,59008648
minbias,10000,59008649
minbias,10000,59008650
minbias,10000,59008651
minbias,10000,59008652
minbias,10000,59008653
minbias,10000,59008654
minbias,10000,59008655
minbias,10000,59008656
minbias,10000,59008657
minbias,10000,59008658
minbias,10000,59008659
minbias,10000,59008660
minbias,10000,59008661
minbias,10000,59008662
minbias,10000,59008663
minbias,10000,59008664
minbias,10000,59008665
minbias,10000,59008666
minbias,10000,59008667
minbias,10000,59008668
minbias,10000,59008669
minbias,10000,59008670
minbias,10000,59008671
minbias,10000,59008672
minbias,10000,59008673
minbias,10000,59008674
minbias,10000,59008675
minbias,10000,59008676
minbias,10000,59008677
minbias,10000,59008678
minbias,10000,59008679
minbias,10000,59008680
minbias,10000,59008681
minbias,10000,59008682
minbias,10000,59008683
minbias,10000,59008684
minbias,10000,59008685
minbias,10000,59008686
minbias,10000,59008687
minbias,10000,59008688
minbias,10000,59008689
minbias,10000,59008690
minbias,10000,59008691
minbias,10000,59008692
minbias,10000,59008693
minbias,10000,59008694
minbias,10000,59008695
minbias,10000,59008696
minbias,10000,59008697
minbias,10000,59008698
minbias,10000,59008699
minbias,10000,59008700
minbias,10000,59008701
minbias,10000,59008702
minbias,10000,59008703
minbias,10000,59008704
minbias,10000,59008705
minbias,10000,59008706
minbias,10000,59008707
minbias,10000,59008708
minbias,10000,59008709
minbias,10000,59008710
minbias,10000,59008711
minbias,10000,59008712
minbias,10000,59008713
minbias,10000,59008714
minbias,10000,59008715
minbias,10000,59008716
minbias,10000,59008717
minbias,10000,59008718
minbias,10000,59008719
minbias,10000,59008720
minbias,10000,59008721
minbias,10000,59008722
minbias,10000,59008723
minbias,10000,59008724
minbias,10000,59008725
minbias,10000,59008726
minbias,10000,59008727
minbias,10000,59008728
minbias,10000,59008729
minbias,10000,59008730
minbias,10000,59008731
minbias,10000,59008732
minbias,10000,59008733
minbias,10000,59008734
minbias,10000,59008735
minbias,10000,59008736
minbias,10000,59008737
minbias,10000,59008738
minbias,10000,59008739
minbias,10000,59008740
minbias,10000,59008741
minbias,10000,59008742
minbias,10000,59008743
minbias,10000,59008744
minbias,10000,59008745
minbias,10000,59008746
minbias,10000,59008747
minbias,10000,59008748
minbias,10000,59008749
minbias,10000,59008750
minbias,10000,59008751
minbias,10000,59008752
minbias,10000,59008753
minbias,10000,59008754
minbias,10000,59008755
minbias,10000,59008756
minbias,10000,59008757
minbias,10000,59008758
minbias,10000,59008759
minbias,10000,59008760
minbias,10000,59008761
minbias,10000,59008762
minbias,10000,59008763
minbias,10000,59008764
minbias,10000,59008765
minbias,10000,59008766
minbias,10000,59008767
minbias,10000,59008768
minbias,10000,59008769
minbias,10000,59008770
minbias,10000,59008771
minbias,10000,59008772
minbias,10000,59008773
minbias,10000,59008774
minbias,10000,59008775
minbias,10000,59008776
minbias,10000,59008777
minbias,10000,59008778
minbias,10000,59008779
minbias,10000,59008780
minbias,10000,59008781
minbias,10000,59008782
minbias,10000,59008783
minbias,10000,59008784
minbias,10000,59008785
minbias,10000,59008786
minbias,10000,59008787
minbias,10000,59008788
minbias,10000,59008789
minbias,10000,59008790
minbias,10000,59008791
minbias,10000,59008792
minbias,10000,59008793
minbias,10000,59008794
minbias,10000,59008795
minbias,10000,59008796
minbias,10000,59008797
minbias,10000,59008798
minbias,10000,59008799
minbias,10000,59008800
minbias,10000,59008801
minbias,10000,59008802
minbias,10000,59008803
minbias,10000,59008804
minbias,10000,59008805
minbias,10000,59008806
minbias,10000,59008807
minbias,10000,59008808
minbias,10000,59008809
minbias,10000,59008810
minbias,10000,59008811
minbias,10000,59008812
minbias,10000,59008813
minbias,10000,59008814
minbias,10000,59008815
minbias,10000,59008816
minbias,10000,59008817
minbias,10000,59008818
minbias,10000,59008819
minbias,10000,59008820
minbias,10000,59008821
minbias,10000,59008822
minbias,10000,59008823
minbias,10000,59008824
minbias,10000,59008825
minbias,10000,59008826
minbias,10000,59008827
minbias,10000,59008828
minbias,10000,59008829
minbias,10000,59008830
minbias,10000,59008831
minbias,10000,59008832
minbias,10000,59008833
minbias,10000,59008834
minbias,10000,59008835
minbias,10000,59008836
minbias,10000,59008837
minbias,10000,59008838
minbias,10000,59008839
minbias,10000,59008840
minbias,10000,59008841
minbias,10000,59008842
minbias,10000,59008843
minbias,10000,59008844
minbias,10000,59008845
minbias,10000,59008846
minbias,10000,59008847
minbias,10000,59008848
minbias,10000,59008849
minbias,10000,59008850
minbias,10000,59008851
minbias,10000,59008852
minbias,10000,59008853
minbias,10000,59008854
minbias,10000,59008855
minbias,10000,59008856
minbias,10000,59008857
minbias,10000,59008858
minbias,10000,59008859
minbias,10000,59008860
minbias,10000,59008861
minbias,10000,59008862
minbias,10000,59008863
minbias,10000,59008864
minbias,10000,59008865
minbias,10000,59008866
minbias,10000,59008867
minbias,10000,59008868
minbias,10000,59008869
minbias,10000,59008870
minbias,10000,59008871
minbias,10000,59008872
minbias,10000,59008873
minbias,10000,59008874
minbias,10000,59008875
minbias,10000,59008876
minbias,10000,59008877
minbias,10000,59008878
minbias,10000,59008879
minbias,10000,59008880
minbias,10000,59008881
minbias,10000,59008882
minbias,10000,59008883
minbias,10000,59008884
minbias,10000,59008885
minbias,10000,59008886
minbias,10000,59008887
minbias,10000,59008888
minbias,10000,59008889
minbias,10000,59008890
minbias,10000,59008891
minbias,10000,59008892
minbias,10000,59008893
minbias,10000,59008894
minbias,10000,59008895
minbias,10000,59008896
minbias,10000,59008897
minbias,10000,59008898
minbias,10000,59008899
minbias,10000,59008900
minbias,10000,59008901
minbias,10000,59008902
minbias,10000,59008903
minbias,10000,59008904
minbias,10000,59008905
minbias,10000,59008906
minbias,10000,59008907
minbias,10000,59008908
minbias,10000,59008909
minbias,10000,59008910
minbias,10000,59008911
minbias,10000,59008912
minbias,10000,59008913
minbias,10000,59008914
minbias,10000,59008915
minbias,10000,59008916
minbias,10000,59008917
minbias,10000,59008918
minbias,10000,59008919
minbias,10000,59008920
minbias,10000,59008921
minbias,10000,59008922
minbias,10000,59008923
minbias,10000,59008924
minbias,10000,59008925
minbias,10000,59008926
minbias,10000,59008927
minbias,10000,59008928
minbias,10000,59008929
minbias,10000,59008930
minbias,10000,59008931
minbias,10000,59008932
minbias,10000,59008933
minbias,10000,59008934
minbias,10000,59008935
minbias,10000,59008936
minbias,10000,59008937
minbias,10000,59008938
minbias,10000,59008939
minbias,10000,59008940
minbias,10000,59008941
minbias,10000,59008942
minbias,10000,59008943
minbias,10000,59008944
minbias,10000,59008945
minbias,10000,59008946
minbias,10000,59008947
minbias,10000,59008948
minbias,10000,59008949
minbias,10000,59008950
minbias,10000,59008951
minbias,10000,59008952
minbias,10000,59008953
minbias,10000,59008954
minbias,10000,59008955
minbias,10000,59008956
minbias,10000,59008957
minbias,10000,59008958
minbias,10000,59008959
minbias,10000,59008960
minbias,10000,59008961
minbias,10000,59008962
minbias,10000,59008963
minbias,10000,59008964
minbias,10000,59008965
minbias,10000,59008966
minbias,10000,59008967
minbias,10000,59008968
minbias,10000,59008969
minbias,10000,59008970
minbias,10000,59008971
minbias,10000,59008972
minbias,10000,59008973
minbias,10000,59008974
minbias,10000,59008975
minbias,10000,59008976
minbias,10000,59008977
minbias,10000,59008978
minbias,10000,59008979
minbias,10000,59008980
minbias,10000,59008981
minbias,10000,59008982
minbias,10000,59008983
minbias,10000,59008984
minbias,10000,59008985
minbias,10000,59008986
minbias,10000,59008987
minbias,10000,59008988
minbias,10000,59008989
minbias,10000,59008990
minbias,10000,59008991
minbias,10000,59008992
minbias,10000,59008993
minbias,10000,59008994
minbias,10000,59008995
minbias,10000,59008996
minbias,10000,59008997
minbias,10000,59008998
minbias,10000,59008999
minbias,10000,59009000
minbias,10000,59009001
minbias,10000,59009002
minbias,10000,59009003
minbias,10000,59009004
minbias,10000,59009005
minbias,10000,59009006
minbias,10000,59009007
minbias,10000,59009008
minbias,10000,59009009
minbias,10000,59009010
minbias,10000,59009011
minbias,10000,59009012
minbias,10000,59009013
minbias,10000,59009014
minbias,10000,59009015
minbias,10000,59009016
minbias,10000,59009017
minbias,10000,59009018
minbias,10000,59009019
minbias,10000,59009020
minbias,10000,59009021
minbias,10000,59009022
minbias,10000,59009023
minbias,10000,59009024
minbias,10000,59009025
minbias,10000,59009026
minbias,10000,59009027
minbias,10000,59009028
minbias,10000,59009029
minbias,10000,59009030
minbias,10000,59009031
minbias,10000,59009032
minbias,10000,59009033
minbias,10000,59009034
minbias,10000,59009035
minbias,10000,59009036
minbias,10000,59009037
minbias,10000,59009038
minbias,10000,59009039
minbias,10000,59009040
minbias,10000,59009041
minbias,10000,59009042
minbias,10000,59009043
minbias,10000,59009044
minbias,10000,59009045
minbias,10000,59009046
minbias,10000,59009047
minbias,10000,59009048
minbias,10000,59009049
minbias,10000,59009050
minbias,10000,59009051
minbias,10000,59009052
minbias,10000,59009053
minbias,10000,59009054
minbias,10000,59009055
minbias,10000,59009056
minbias,10000,59009057
minbias,10000,59009058
minbias,10000,59009059
minbias,10000,59009060
minbias,10000,59009061
minbias,10000,59009062
minbias,10000,59009063
minbias,10000,59009064
minbias,10000,59009065
minbias,10000,59009066
minbias,10000,59009067
minbias,10000,59009068
minbias,10000,59009069
minbias,10000,59009070
minbias,10000,59009071
minbias,10000,59009072
minbias,10000,59009073
minbias,10000,59009074
minbias,10000,59009075
minbias,10000,59009076
minbias,10000,59009077
minbias,10000,59009078
minbias,10000,59009079
minbias,10000,59009080
minbias,10000,59009081
minbias,10000,59009082
minbias,10000,59009083
minbias,10000,59009084
minbias,10000,59009085
minbias,10000,59009086
minbias,10000,59009087
minbias,10000,59009088
minbias,10000,59009089
minbias,10000,59009090
minbias,10000,59009091
minbias,10000,59009092
minbias,10000,59009093
minbias,10000,59009094
minbias,10000,59009095
minbias,10000,59009096
minbias,10000,59009097
minbias,10000,59009098
minbias,10000,59009099
minbias,10000,59009100
minbias,10000,59009101
minbias,10000,59009102
minbias,10000,59009103
minbias,10000,59009104
minbias,10000,59009105
minbias,10000,59009106
minbias,10000,59009107
minbias,10000,59009108
minbias,10000,59009109
minbias,10000,59009110
minbias,10000,59009111
minbias,10000,59009112
minbias,10000,59009113
minbias,10000,59009114
minbias,10000,59009115
minbias,10000,59009116
minbias,10000,59009117
minbias,10000,59009118
minbias,10000,59009119
minbias,10000,59009120
minbias,10000,59009121
minbias,10000,59009122
minbias,10000,59009123
minbias,10000,59009124
minbias,10000,59009125
minbias,10000,59009126
minbias,10000,59009127
minbias,10000,59009128
minbias,10000,59009129
minbias,10000,59009130
minbias,10000,59009131
minbias,10000,59009132
minbias,10000,59009133
minbias,10000,59009134
minbias,10000,59009135
minbias,10000,59009136
minbias,10000,59009137
minbias,10000,59009138
minbias,10000,59009139
minbias,10000,59009140
minbias,10000,59009141
minbias,10000,59009142
minbias,10000,59009143
minbias,10000,59009144
minbias,10000,59009145
minbias,10000,59009146
minbias,10000,59009147
minbias,10000,59009148
minbias,10000,59009149
minbias,10000,59009150
minbias,10000,59009151
minbias,10000,59009152
minbias,10000,59009153
minbias,10000,59009154
minbias,10000,59009155
minbias,10000,59009156
minbias,10000,59009157
minbias,10000,59009158
minbias,10000,59009159
minbias,10000,59009160
minbias,10000,59009161
minbias,10000,59009162
minbias,10000,59009163
minbias,10000,59009164
minbias,10000,59009165
minbias,10000,59009166
minbias,10000,59009167
minbias,10000,59009168
minbias,10000,59009169
minbias,10000,59009170
minbias,10000,59009171
minbias,10000,59009172
minbias,10000,59009173
minbias,10000,59009174
minbias,10000,59009175
minbias,10000,59009176
minbias,10000,59009177
minbias,10000,59009178
minbias,10000,59009179
minbias,10000,59009180
minbias,10000,59009181
minbias,10000,59009182
minbias,10000,59009183
minbias,10000,59009184
minbias,10000,59009185
minbias,10000,59009186
minbias,10000,59009187
minbias,10000,59009188
minbias,10000,59009189
minbias,10000,59009190
minbias,10000,59009191
minbias,10000,59009192
minbias,10000,59009193
minbias,10000,59009194
minbias,10000,59009195
minbias,10000,59009196
minbias,10000,59009197
minbias,10000,59009198
minbias,10000,59009199
minbias,10000,59009200
minbias,10000,59009201
minbias,10000,59009202
minbias,10000,59009203
minbias,10000,59009204
minbias,10000,59009205
minbias,10000,59009206
minbias,10000,59009207
minbias,10000,59009208
minbias,10000,59009209
minbias,10000,59009210
minbias,10000,59009211
minbias,10000,59009212
minbias,10000,59009213
minbias,10000,59009214
minbias,10000,59009215
minbias,10000,59009216
minbias,10000,59009217
minbias,10000,59009218
minbias,10000,59009219
minbias,10000,59009220
minbias,10000,59009221
minbias,10000,59009222
minbias,10000,59009223
minbias,10000,59009224
minbias,10000,59009225
minbias,10000,59009226
minbias,10000,59009227
minbias,10000,59009228
minbias,10000,59009229
minbias,10000,59009230
minbias,10000,59009231
minbias,10000,59009232
minbias,10000,59009233
minbias,10000,59009234
minbias,10000,59009235
minbias,10000,59009236
minbias,10000,59009237
minbias,10000,59009238
minbias,10000,59009239
minbias,10000,59009240
minbias,10000,59009241
minbias,10000,59009242
minbias,10000,59009243
minbias,10000,59009244
minbias,10000,59009245
minbias,10000,59009246
minbias,10000,59009247
minbias,10000,59009248
minbias,10000,59009249
minbias,10000,59009250
minbias,10000,59009251
minbias,10000,59009252
minbias,10000,59009253
minbias,10000,59009254
minbias,10000,59009255
minbias,10000,59009256
minbias,10000,59009257
minbias,10000,59009258
minbias,10000,59009259
minbias,10000,59009260
minbias,10000,59009261
minbias,10000,59009262
minbias,10000,59009263
minbias,10000,59009264
minbias,10000,59009265
minbias,10000,59009266
minbias,10000,59009267
minbias,10000,59009268
minbias,10000,59009269
minbias,10000,59009270
minbias,10000,59009271
minbias,10000,59009272
minbias,10000,59009273
minbias,10000,59009274
minbias,10000,59009275
minbias,10000,59009276
minbias,10000,59009277
minbias,10000,59009278
minbias,10000,59009279
minbias,10000,59009280
minbias,10000,59009281
minbias,10000,59009282
minbias,10000,59009283
minbias,10000,59009284
minbias,10000,59009285
minbias,10000,59009286
minbias,10000,59009287
minbias,10000,59009288
minbias,10000,59009289
minbias,10000,59009290
minbias,10000,59009291
minbias,10000,59009292
minbias,10000,59009293
minbias,10000,59009294
minbias,10000,59009295
minbias,10000,59009296
minbias,10000,59009297
minbias,10000,59009298
minbias,10000,59009299
minbias,10000,59009300
minbias,10000,59009301
minbias,10000,59009302
minbias,10000,59009303
minbias,10000,59009304
minbias,10000,59009305
minbias,10000,59009306
minbias,10000,59009307
minbias,10000,59009308
minbias,10000,59009309
minbias,10000,59009310
minbias,10000,59009311
minbias,10000,59009312
minbias,10000,59009313
minbias,10000,59009314
minbias,10000,59009315
minbias,10000,59009316
minbias,10000,59009317
minbias,10000,59009318
minbias,10000,59009319
minbias,10000,59009320
minbias,10000,59009321
minbias,10000,59009322
minbias,10000,59009323
minbias,10000,59009324
minbias,10000,59009325
minbias,10000,59009326
minbias,10000,59009327
minbias,10000,59009328
minbias,10000,59009329
minbias,10000,59009330
minbias,10000,59009331
minbias,10000,59009332
minbias,10000,59009333
minbias,10000,59009334
minbias,10000,59009335
minbias,10000,59009336
minbias,10000,59009337
minbias,10000,59009338
minbias,10000,59009339
minbias,10000,59009340
minbias,10000,59009341
minbias,10000,59009342
minbias,10000,59009343
minbias,10000,59009344
minbias,10000,59009345
minbias,10000,59009346
minbias,10000,59009347
minbias,10000,59009348
minbias,10000,59009349
minbias,10000,59009350
minbias,10000,59009351
minbias,10000,59009352
minbias,10000,59009353
minbias,10000,59009354
minbias,10000,59009355
minbias,10000,59009356
minbias,10000,59009357
minbias,10000,59009358
minbias,10000,59009359
minbias,10000,59009360
minbias,10000,59009361
minbias,10000,59009362
minbias,10000,59009363
minbias,10000,59009364
minbias,10000,59009365
minbias,10000,59009366
minbias,10000,59009367
minbias,10000,59009368
minbias,10000,59009369
minbias,10000,59009370
minbias,10000,59009371
minbias,10000,59009372
minbias,10000,59009373
minbias,10000,59009374
